Year,Month,Day,statefips,countyfips,O3_max_pred,O3_med_pred,O3_mean_pred,O3_pop_pred
2001,JAN,1,29,171,27.208666,27.2082055,27.2082055,27.20816194
2001,JAN,1,29,173,28.839164,28.801907,28.799031,28.79969648
2001,JAN,1,29,175,26.886072,26.564594,26.62881967,26.62854001
2001,JAN,1,29,177,25.586381,25.443749,25.408437,25.38901253
2001,JAN,1,29,179,30.294362,30.200988,30.200988,30.20907595
2001,JAN,1,29,181,30.728382,30.7042565,30.677749,30.67019699
2001,JAN,1,29,183,29.00579,28.079398,28.08940196,28.1052839
2001,JAN,1,29,185,29.505606,28.584679,28.752012,28.70509632
2001,JAN,1,29,186,27.646011,27.1587735,27.16714725,27.12738749
2001,JAN,1,29,187,28.66692,28.062593,28.10783155,28.10451006
2001,JAN,1,29,189,28.236169,26.096014,26.11053062,26.14081976
2001,JAN,1,29,195,26.45703,26.252823,26.25967588,26.26146452
2001,JAN,1,29,197,28.06006,28.040945,28.040945,28.03973279
2001,JAN,1,29,199,28.575417,28.558064,28.558064,28.55466363
2001,JAN,1,29,201,29.226295,28.820374,28.7046604,28.70692248
2001,JAN,1,29,203,30.697046,30.5591105,30.5591105,30.58615507
2001,JAN,1,29,205,28.765956,28.744343,28.63464067,28.65050514
2001,JAN,1,29,207,29.919369,29.853107,29.82161525,29.82029943
2001,JAN,1,29,209,30.839445,30.7526405,30.7410155,30.73045702
2001,JAN,1,29,211,27.29884,27.251628,27.14064,27.17715382
2001,JAN,1,29,213,31.35974,30.8052945,30.8271556,30.78527765
2001,JAN,1,29,215,30.79025,30.381603,30.3678405,30.33989228
2001,JAN,1,29,217,30.503374,30.0573255,30.07557483,30.06335668
2001,JAN,1,29,219,29.016967,28.801528,28.8184114,28.83939634
2001,JAN,1,29,221,29.272861,28.585287,28.630236,28.5814122
2001,JAN,1,29,223,30.280684,30.223899,30.1126215,30.10133444
2001,JAN,1,29,225,31.206503,30.926058,30.86575113,30.83921838
2001,JAN,1,29,227,26.989966,26.989966,26.989966,26.989966
2001,JAN,1,29,229,31.014893,30.804372,30.77581475,30.81090323
2001,JAN,1,29,510,25.678182,24.5263545,24.61748573,24.5855355
2001,JAN,1,30,1,33.106872,33.005564,32.94255767,32.91157222
2001,JAN,1,30,3,31.65116,30.494772,30.7051158,30.46397294
2001,JAN,1,30,5,28.102504,27.192557,27.27588275,27.27185003
2001,JAN,1,30,7,30.709702,30.672396,30.672396,30.66270389
2001,JAN,1,30,9,35.836567,33.663503,34.2776146,34.33113873
2001,JAN,1,30,11,29.411548,29.411548,29.411548,29.411548
2001,JAN,1,30,13,29.121024,27.629815,27.5982125,27.59104368
2001,JAN,1,30,15,27.945812,27.357243,27.357243,27.51549749
2001,JAN,1,30,17,28.649413,28.514472,28.48182017,28.4975438
2001,JAN,1,30,19,26.68414,26.68414,26.68414,26.68414
2001,JAN,1,30,21,29.521789,29.366677,29.41711533,29.45069627
2001,JAN,1,30,23,30.858447,30.4699,30.57890367,30.57297219
2001,JAN,1,30,25,30.151062,30.151062,30.151062,30.151062
2001,JAN,1,30,27,31.387322,31.028129,31.028129,31.07661664
2001,JAN,1,30,29,20.115018,18.654851,18.71731974,18.79533263
2001,JAN,1,30,31,35.399948,32.9106915,32.95335964,32.8028173
2001,JAN,1,30,33,28.685017,28.685017,28.685017,28.685017
2001,JAN,1,30,35,24.671532,23.081596,22.77798525,23.52758363
2001,JAN,1,30,37,31.642881,31.642881,31.642881,31.642881
2001,JAN,1,30,39,29.078113,29.078113,29.078113,29.078113
2001,JAN,1,30,41,27.268036,26.6196215,26.551782,26.64863836
2001,JAN,1,30,43,31.627644,30.745493,30.78001067,30.7523525
2001,JAN,1,30,45,31.004498,31.004498,31.004498,31.004498
2001,JAN,1,30,47,24.901959,22.807929,22.92011313,22.92498344
2001,JAN,1,30,49,29.711241,29.3514,29.13343121,29.26015791
2001,JAN,1,30,51,25.81696,25.81696,25.81696,25.81696
2001,JAN,1,30,53,21.878327,21.679576,21.4688944,21.32664985
2001,JAN,1,30,55,27.974206,27.974206,27.974206,27.974206
2001,JAN,1,30,57,34.158494,33.737095,33.39329433,33.4200337
2001,JAN,1,30,59,30.510643,30.510643,30.510643,30.510643
2001,JAN,1,30,61,27.449785,26.852284,26.852284,26.84535112
2001,JAN,1,30,63,27.941705,27.0097705,26.9383443,26.95070439
2001,JAN,1,30,65,30.670207,30.6085535,30.6085535,30.60121703
2001,JAN,1,30,67,36.328391,34.4631985,34.486465,34.0814194
2001,JAN,1,30,69,30.207514,30.207514,30.207514,30.207514
2001,JAN,1,30,71,27.262939,27.262939,27.262939,27.262939
2001,JAN,1,30,73,25.977919,25.3723085,25.3723085,25.50862746
2001,JAN,1,30,75,29.022323,29.022323,29.022323,29.022323
2001,JAN,1,30,77,29.740636,28.414396,28.414396,29.20047677
2001,JAN,1,30,79,29.00839,29.00839,29.00839,29.00839
2001,JAN,1,30,81,30.840534,29.112819,29.1781638,29.01817992
2001,JAN,1,30,83,30.091648,29.359386,29.25746575,29.43438681
2001,JAN,1,30,85,28.423695,26.850357,27.35943067,27.06949527
2001,JAN,1,30,87,29.953064,28.902113,29.092683,29.15316113
2001,JAN,1,30,89,23.672075,23.602631,23.61760633,23.60121248
2001,JAN,1,30,91,27.147778,26.932975,26.932975,26.84588584
2001,JAN,1,30,93,31.628134,31.2028795,31.22247388,31.22040164
2001,JAN,1,30,95,35.462411,33.372896,33.55742467,33.3602377
2001,JAN,1,30,97,32.962219,32.962219,32.962219,32.962219
2001,JAN,1,30,99,27.06526,26.182069,26.40533367,26.35923627
2001,JAN,1,30,101,25.578408,25.38282,25.32259733,25.42151429
2001,JAN,1,30,103,29.044232,29.044232,29.044232,29.044232
2001,JAN,1,30,105,26.762192,26.498434,26.528679,26.48700947
2001,JAN,1,30,107,32.165368,32.165368,32.165368,32.165368
2001,JAN,1,30,109,30.545191,30.545191,30.545191,30.545191
2001,JAN,1,30,111,31.613906,30.6044845,30.60924984,30.61561238
2001,JAN,1,31,1,33.817134,33.567363,33.54935822,33.52832611
2001,JAN,1,31,3,33.950349,33.655938,33.74350467,33.76823496
2001,JAN,1,31,5,24.98125,24.98125,24.98125,24.98125
2001,JAN,1,31,7,22.547618,22.547618,22.547618,22.547618
2001,JAN,1,31,9,32.545689,32.545689,32.545689,32.545689
2001,JAN,1,31,11,33.519965,33.51346,33.51346,33.51552435
2001,JAN,1,31,13,24.724247,24.43578,24.51369933,24.47300489
2001,JAN,1,31,15,33.539686,33.539686,33.539686,33.539686
2001,JAN,1,31,17,32.000246,32.000246,32.000246,32.000246
2001,JAN,1,31,19,33.798003,33.509011,33.54021982,33.52608665
2001,JAN,1,31,21,29.545345,29.065431,29.098721,29.06859475
2001,JAN,1,31,23,30.989386,30.721914,30.76136933,30.77267751
2001,JAN,1,31,25,28.00607,26.2951375,26.56572267,26.52553702
2001,JAN,1,31,27,32.737788,32.6207355,32.6207355,32.62681821
2001,JAN,1,31,29,23.526613,23.526613,23.526613,23.526613
2001,JAN,1,31,31,27.356046,27.1907375,27.1907375,27.27352196
2001,JAN,1,31,33,21.815925,21.772207,21.70196533,21.68174538
2001,JAN,1,31,35,33.229112,33.2121575,33.2121575,33.21025524
2001,JAN,1,31,37,31.41678,31.149145,31.102634,30.95346085
2001,JAN,1,31,39,31.153959,30.731334,30.652516,30.54573844
2001,JAN,1,31,41,33.467796,33.1624405,33.23091075,33.19643344
2001,JAN,1,31,43,30.233586,29.536668,29.66679375,29.59319028
2001,JAN,1,31,45,25.915613,25.651438,25.651438,25.74223917
2001,JAN,1,31,47,33.49578,33.243029,33.20816871,33.18973879
2001,JAN,1,31,49,22.872741,22.872741,22.872741,22.872741
2001,JAN,1,31,51,31.60181,31.548871,31.548871,31.54158306
2001,JAN,1,31,53,30.10832,28.940134,29.15461578,29.12292579
2001,JAN,1,31,55,28.466766,26.431552,26.48143851,26.50936211
2001,JAN,1,31,57,23.196124,23.196124,23.196124,23.196124
2001,JAN,1,31,59,32.283524,31.946162,31.946162,32.0178729
2001,JAN,1,31,61,33.632415,33.607522,33.607522,33.61046285
2001,JAN,1,31,63,26.227427,26.227427,26.227427,26.227427
2001,JAN,1,31,65,32.670624,32.670624,32.670624,32.670624
2001,JAN,1,31,67,29.340096,29.072654,29.13404943,29.12280018
2001,JAN,1,31,69,24.148632,24.148632,24.148632,24.148632
2001,JAN,1,31,71,33.859189,33.859189,33.859189,33.859189
2001,JAN,1,31,73,33.317032,33.317032,33.317032,33.317032
2001,JAN,1,31,75,25.993974,25.993974,25.993974,25.993974
2001,JAN,1,31,77,33.991477,33.991477,33.991477,33.991477
2001,JAN,1,31,79,33.554977,33.380872,33.36215593,33.35015632
2001,JAN,1,31,81,33.202113,32.988048,33.0443,33.03667598
2001,JAN,1,31,83,33.48156,33.48156,33.48156,33.48156
2001,JAN,1,31,85,24.842482,24.842482,24.842482,24.842482
2001,JAN,1,31,87,24.734505,24.734505,24.734505,24.734505
2001,JAN,1,31,89,33.761183,33.593466,33.606445,33.62815133
2001,JAN,1,31,91,26.247627,26.247627,26.247627,26.247627
2001,JAN,1,31,93,33.70917,33.6493795,33.6493795,33.67688275
2001,JAN,1,31,95,31.043307,30.746223,30.80779567,30.75440672
2001,JAN,1,31,97,28.919491,28.5521855,28.5521855,28.46805093
2001,JAN,1,31,99,33.857284,33.8247285,33.8247285,33.82258623
2001,JAN,1,31,101,24.659177,24.483115,24.45669933,24.45630672
2001,JAN,1,31,103,32.285927,32.285927,32.285927,32.285927
2001,JAN,1,31,105,21.107957,21.107957,21.107957,21.107957
2001,JAN,1,31,107,33.81219,33.232979,33.38129267,33.4015934
2001,JAN,1,31,109,29.557368,28.534003,28.57766573,28.57317237
2001,JAN,1,31,111,26.542571,25.6562325,25.76104938,25.74177896
2001,JAN,1,31,113,26.88753,26.88753,26.88753,26.88753
2001,JAN,1,31,115,33.376685,33.376685,33.376685,33.376685
2001,JAN,1,31,117,25.971687,25.971687,25.971687,25.971687
2001,JAN,1,31,119,32.850031,32.175993,32.24363911,32.24478403
2001,JAN,1,31,121,33.322505,32.811705,32.93798033,32.94921789
2001,JAN,1,31,123,23.278511,23.278511,23.278511,23.278511
2001,JAN,1,31,125,33.175156,33.175156,33.175156,33.175156
2001,JAN,1,31,127,27.253836,27.1796875,27.1796875,27.18028085
2001,JAN,1,31,129,33.420101,33.346598,33.346598,33.35130219
2001,JAN,1,31,131,28.180047,27.011346,27.227762,27.19422213
2001,JAN,1,31,133,28.801943,28.801943,28.801943,28.801943
2001,JAN,1,31,135,24.022272,24.022272,24.022272,24.022272
2001,JAN,1,31,137,33.710344,33.699531,33.61520667,33.60948226
2001,JAN,1,31,139,33.140053,32.808467,32.808467,32.79085178
2001,JAN,1,31,141,32.444143,31.568171,31.58412057,31.54502727
2001,JAN,1,31,143,31.933238,31.902067,31.902067,31.90824815
2001,JAN,1,31,145,26.04172,25.740331,25.73303,25.66741215
2001,JAN,1,31,147,27.592132,27.101212,27.21442733,27.1869774
2001,JAN,1,31,149,33.126813,33.126813,33.126813,33.126813
2001,JAN,1,31,151,30.652375,30.1680705,30.14989875,29.92958638
2001,JAN,1,31,153,27.573351,25.784739,25.96879098,25.97477887
2001,JAN,1,31,155,29.867535,29.149484,29.0482036,29.13251444
2001,JAN,1,31,157,24.365099,23.586258,23.66865709,23.63949635
2001,JAN,1,31,159,30.596624,30.460605,30.478155,30.48731532
2001,JAN,1,31,161,27.302201,26.667688,26.667688,26.54714329
2001,JAN,1,31,163,33.462727,33.462727,33.462727,33.462727
2001,JAN,1,31,165,25.030155,25.030155,25.030155,25.030155
2001,JAN,1,31,167,31.983435,31.7978955,31.7978955,31.88698715
2001,JAN,1,31,169,32.365415,32.1176655,32.1176655,32.13254563
2001,JAN,1,31,171,27.09873,27.09873,27.09873,27.09873
2001,JAN,1,31,173,30.253075,30.0084445,30.0084445,29.94288071
2001,JAN,1,31,175,33.912935,33.7847825,33.7847825,33.79892139
2001,JAN,1,31,177,28.87183,28.543476,28.4090524,28.45205003
2001,JAN,1,31,179,31.937274,31.904285,31.904285,31.89662138
2001,JAN,1,31,181,34.082261,33.881666,33.881666,33.88882259
2001,JAN,1,31,183,33.93681,33.93681,33.93681,33.93681
2001,JAN,1,31,185,31.963595,31.7903265,31.78012575,31.76457217
2001,JAN,1,32,1,26.966565,23.992461,24.18135829,23.86396251
2001,JAN,1,32,3,32.611016,21.106236,21.7013229,21.6657643
2001,JAN,1,32,5,32.192977,31.286221,30.68220665,30.41679688
2001,JAN,1,32,7,33.817831,32.9991215,33.04392643,33.05869214
2001,JAN,1,32,9,34.093856,34.093856,34.093856,34.093856
2001,JAN,1,32,11,32.622137,32.622137,32.622137,32.622137
2001,JAN,1,32,13,29.553237,28.8695075,28.9273665,28.83299725
2001,JAN,1,32,15,30.485835,30.485835,30.485835,30.485835
2001,JAN,1,32,17,35.540152,33.693225,33.693225,33.70117249
2001,JAN,1,32,19,30.781716,22.5320945,23.1751921,22.70462778
2001,JAN,1,32,21,31.364066,31.2773565,31.2773565,31.23923485
2001,JAN,1,32,23,34.133079,29.493139,30.7579991,29.62088113
2001,JAN,1,32,27,26.138589,26.138589,26.138589,26.138589
2001,JAN,1,32,29,18.320301,18.320301,18.320301,18.320301
2001,JAN,1,32,31,27.759066,16.3513875,17.36986763,16.93139956
2001,JAN,1,32,33,36.986123,36.785493,36.715659,36.58804863
2001,JAN,1,32,510,29.110352,25.6061965,25.91286021,25.63136089
2001,JAN,1,33,1,30.592556,30.258354,30.28824393,30.2784456
2001,JAN,1,33,3,31.028707,30.490193,30.52239182,30.48417495
2001,JAN,1,33,5,34.880762,33.9383285,33.96252875,33.95129578
2001,JAN,1,33,7,29.741324,29.048803,29.01360464,29.04819584
2001,JAN,1,33,9,31.88267,30.566915,30.65084963,30.71363668
2001,JAN,1,33,11,33.440432,30.9829425,31.24743979,31.23845486
2001,JAN,1,33,13,31.911896,30.778581,30.82041772,30.83017259
2001,JAN,1,33,15,30.866146,29.7232205,29.74900632,29.7829106
2001,JAN,1,33,17,30.130259,29.56208,29.61219096,29.62479946
2001,JAN,1,33,19,33.231861,32.511586,32.5155723,32.51300702
2001,JAN,1,34,1,31.037858,29.896097,30.01258204,29.86217843
2001,JAN,1,34,3,34.984478,30.447931,30.55003378,30.57603067
2001,JAN,1,34,5,32.096943,29.310267,29.35453103,29.39698179
2001,JAN,1,34,7,29.43814,26.62844,26.91772605,26.98339601
2001,JAN,1,34,9,33.713807,32.1641425,32.03388194,32.14902098
2001,JAN,1,34,11,32.0049,30.963383,30.92724385,30.78958345
2001,JAN,1,34,13,34.173237,31.1273685,31.28975347,31.41508178
2001,JAN,1,34,15,29.750857,28.066431,28.038142,28.10039159
2001,JAN,1,34,17,30.004744,26.9851155,27.43465569,27.41561042
2001,JAN,1,34,19,36.831481,35.933115,35.93983415,35.95827289
2001,JAN,1,34,21,34.989952,33.096641,33.22739787,33.23926808
2001,JAN,1,34,23,35.144786,33.491023,33.42370877,33.46056154
2001,JAN,1,34,25,33.058283,31.617474,31.75388341,31.80388936
2001,JAN,1,34,27,37.208248,35.817784,35.90520319,35.93690057
2001,JAN,1,34,29,32.513492,31.809704,31.74960373,31.77149596
2001,JAN,1,34,31,36.132658,32.4216595,32.61342459,32.66534752
2001,JAN,1,34,33,31.803628,31.2052865,31.01168838,30.92532224
2001,JAN,1,34,35,36.736551,35.616359,35.5353776,35.49216299
2001,JAN,1,34,37,37.16311,36.748733,36.67592859,36.65574858
2001,JAN,1,34,39,34.870443,32.220436,32.37691838,32.45859029
2001,JAN,1,34,41,37.148891,36.672889,36.35848283,36.43365669
2001,JAN,1,35,1,26.182903,23.461684,23.51704246,23.61408662
2001,JAN,1,35,3,36.969756,36.969756,36.969756,36.969756
2001,JAN,1,35,5,30.747688,30.361635,30.294695,30.31177693
2001,JAN,1,35,6,33.786766,31.778104,31.931679,31.96494381
2001,JAN,1,35,7,30.847432,30.631587,30.68558633,30.66813169
2001,JAN,1,35,9,31.155254,30.6955645,30.67384683,30.72408124
2001,JAN,1,35,11,29.191149,29.191149,29.191149,29.191149
2001,JAN,1,35,13,36.248456,33.811832,33.88910154,33.90389594
2001,JAN,1,35,15,29.815918,28.0139225,28.30741592,28.42199978
2001,JAN,1,35,17,36.647666,36.348322,36.36405738,36.4185243
2001,JAN,1,35,19,28.52896,28.52896,28.52896,28.52896
2001,JAN,1,35,21,30.398143,30.398143,30.398143,30.398143
2001,JAN,1,35,23,36.178202,35.9639445,35.9639445,35.94187957
2001,JAN,1,35,25,29.44016,28.9907235,28.986903,28.9842539
2001,JAN,1,35,27,31.591419,31.062486,30.6916822,30.90230904
2001,JAN,1,35,28,27.354865,27.269354,27.2650225,27.2659132
2001,JAN,1,35,29,36.443015,36.062961,36.13855867,36.14649132
2001,JAN,1,35,31,35.017782,33.653062,33.06902582,33.18618275
2001,JAN,1,35,33,30.12078,30.12078,30.12078,30.12078
2001,JAN,1,35,35,32.458441,32.0119015,31.98326969,31.88191402
2001,JAN,1,35,37,30.344745,30.00285,30.10203533,30.09934175
2001,JAN,1,35,39,29.196107,27.718991,27.196195,27.32878341
2001,JAN,1,35,41,31.102979,30.847337,30.91357,30.92366214
2001,JAN,1,35,43,27.08865,25.463397,25.75858521,25.58312841
2001,JAN,1,35,45,32.976109,25.372054,25.92184194,26.02087007
2001,JAN,1,35,47,29.454698,29.208588,28.94038943,28.98782398
2001,JAN,1,35,49,28.306434,27.6113245,27.467083,27.42772221
2001,JAN,1,35,51,36.520592,35.8846085,35.706305,35.74250434
2001,JAN,1,35,53,33.898742,31.711521,31.9920735,31.56489818
2001,JAN,1,35,55,30.412446,29.6225335,29.60326083,29.7591894
2001,JAN,1,35,57,27.629504,26.1527645,26.2447755,26.04323512
2001,JAN,1,35,59,30.273036,30.273036,30.273036,30.273036
2001,JAN,1,35,61,28.360836,26.3335115,26.23733194,26.15804011
2001,JAN,1,36,1,36.121794,34.541326,34.70806145,34.68504295
2001,JAN,1,36,3,35.340385,34.910387,34.83880392,34.80120605
2001,JAN,1,36,5,28.219231,25.936103,26.06343029,26.03284499
2001,JAN,1,36,7,35.730876,35.04036,35.07468202,35.0521155
2001,JAN,1,36,9,36.699294,35.834327,35.86759467,35.9282046
2001,JAN,1,36,11,34.68454,33.74493,33.79770168,33.80484671
2001,JAN,1,36,13,37.864834,36.977944,37.05884843,37.05007544
2001,JAN,1,36,15,35.440835,35.2904605,35.30163182,35.30305813
2001,JAN,1,36,17,35.83889,35.483335,35.46546575,35.42767955
2001,JAN,1,36,19,34.197831,32.533648,32.62684511,32.60274865
2001,JAN,1,36,21,35.793591,35.519713,35.47490138,35.44967699
2001,JAN,1,36,23,35.38028,35.1042405,35.10373142,35.10765875
2001,JAN,1,36,25,36.522011,36.066511,36.0805205,36.03551804
2001,JAN,1,36,27,35.881357,34.944633,34.98291692,34.9683512
2001,JAN,1,36,29,36.191478,31.149288,31.47359742,31.45423711
2001,JAN,1,36,31,36.208316,35.152062,35.063553,35.10835828
2001,JAN,1,36,33,35.373201,32.754617,33.11379414,32.75509672
2001,JAN,1,36,35,36.452706,35.899882,35.93642327,35.92241876
2001,JAN,1,36,37,33.597954,33.351839,33.30829733,33.2830723
2001,JAN,1,36,39,36.709001,36.149078,36.12361507,36.10657391
2001,JAN,1,36,41,36.500733,36.276779,36.19903775,36.21435614
2001,JAN,1,36,43,36.022945,34.887025,35.03251095,34.98059768
2001,JAN,1,36,45,33.086856,32.05152,32.00088208,31.95621307
2001,JAN,1,36,47,27.682338,25.4187635,25.49858889,25.48801502
2001,JAN,1,36,49,35.085589,34.18043,34.01417314,33.79010161
2001,JAN,1,36,51,33.963863,33.268447,33.3131602,33.29995229
2001,JAN,1,36,53,35.287147,34.037612,34.14430056,34.11389029
2001,JAN,1,36,55,33.470771,30.9542035,31.21651889,31.31238354
2001,JAN,1,36,57,35.732438,35.476383,35.48179981,35.45779942
2001,JAN,1,36,59,30.242946,26.855933,27.01897912,26.96611313
2001,JAN,1,36,61,27.183963,25.2828565,25.36364501,25.37296285
2001,JAN,1,36,63,34.130095,32.30567,32.65395336,32.71062582
2001,JAN,1,36,65,35.302136,34.466257,34.53397262,34.52705181
2001,JAN,1,36,67,34.249369,32.6978505,32.80107953,32.81593589
2001,JAN,1,36,69,34.223875,32.868752,32.76227728,32.6459534
2001,JAN,1,36,71,36.457363,35.132638,35.28350982,35.2745139
2001,JAN,1,36,73,33.891417,33.5798525,33.5612688,33.5262517
2001,JAN,1,36,75,33.962163,33.462424,33.48126431,33.47079855
2001,JAN,1,36,77,35.801383,35.558226,35.57037212,35.54945144
2001,JAN,1,36,79,34.941116,34.452058,34.49196305,34.49097783
2001,JAN,1,36,81,27.093078,24.368101,24.49958137,24.49890245
2001,JAN,1,36,83,35.19427,34.512014,34.57671029,34.54604408
2001,JAN,1,36,85,31.713086,29.68581,29.63328876,29.75987016
2001,JAN,1,36,87,34.897448,33.960604,33.79988162,33.80687778
2001,JAN,1,36,89,33.786057,31.3066115,31.4098095,31.4107903
2001,JAN,1,36,91,36.537244,35.353773,35.38902612,35.36066601
2001,JAN,1,36,93,35.60216,34.913504,34.96238302,34.95354012
2001,JAN,1,36,95,36.301315,35.7991605,35.8390625,35.80660765
2001,JAN,1,36,97,35.311283,34.983615,34.968873,34.9645123
2001,JAN,1,36,99,34.24877,33.3779665,33.5273065,33.51675445
2001,JAN,1,36,101,35.399559,35.0271395,34.9723203,34.97804747
2001,JAN,1,36,103,34.257255,32.257121,32.0451406,32.04691182
2001,JAN,1,36,105,36.879687,36.5390495,36.52846342,36.49480814
2001,JAN,1,36,107,35.468554,35.212449,35.2451961,35.26308131
2001,JAN,1,36,109,34.982859,34.610571,34.65487261,34.66198424
2001,JAN,1,36,111,36.951737,35.5824,35.74416619,35.68418055
2001,JAN,1,36,113,36.295586,34.981763,35.11104989,35.07166049
2001,JAN,1,36,115,34.974976,34.263199,34.25155694,34.24615964
2001,JAN,1,36,117,34.548383,33.439805,33.41365382,33.35577175
2001,JAN,1,36,119,34.303427,30.451102,30.81134803,30.92715577
2001,JAN,1,36,121,33.728812,33.54246,33.26644927,33.24343815
2001,JAN,1,36,123,34.538692,34.378735,34.3155668,34.29815643
2001,JAN,1,37,1,32.034079,31.100075,31.16606197,31.16866637
2001,JAN,1,37,3,34.262108,33.957905,33.91577586,33.89510585
2001,JAN,1,37,5,31.795051,31.690047,31.693779,31.70148249
2001,JAN,1,37,7,33.323296,33.241564,33.23122017,33.20539041
2001,JAN,1,37,9,33.050245,32.0314735,31.946756,32.10770365
2001,JAN,1,37,11,35.606649,34.958639,34.8925066,34.97966478
2001,JAN,1,37,13,33.013423,32.412473,32.41292836,32.36369804
2001,JAN,1,37,15,31.826769,31.738526,31.67343225,31.70025411
2001,JAN,1,37,17,33.053627,32.9178215,32.8934345,32.88361504
2001,JAN,1,37,19,33.426069,33.010111,32.82771567,32.70130239
2001,JAN,1,37,21,37.923282,36.0294055,36.15791482,36.17021164
2001,JAN,1,37,23,35.17232,34.1955405,34.1288105,34.13785322
2001,JAN,1,37,25,32.28275,31.318005,31.26657368,31.2259072
2001,JAN,1,37,27,35.015705,34.365961,34.29413047,34.28307545
2001,JAN,1,37,29,30.666904,30.390843,30.390843,30.37236517
2001,JAN,1,37,31,34.361204,34.036201,34.00532122,33.96186163
2001,JAN,1,37,33,32.399,31.6831465,31.72212967,31.75005453
2001,JAN,1,37,35,33.776044,33.3689,33.38427094,33.37695435
2001,JAN,1,37,37,32.290964,32.013832,31.912092,31.91543731
2001,JAN,1,37,39,33.683737,30.774844,31.04619829,31.14186335
2001,JAN,1,37,41,31.607737,31.505611,31.473326,31.42711657
2001,JAN,1,37,43,33.702516,32.7825305,32.7825305,32.74229688
2001,JAN,1,37,45,33.31248,31.4935605,31.61392468,31.63128129
2001,JAN,1,37,47,32.872374,32.47585,32.53108992,32.52202486
2001,JAN,1,37,49,33.777032,32.866347,32.9987569,32.98725973
2001,JAN,1,37,51,32.618843,32.0389945,32.03108818,32.01640624
2001,JAN,1,37,53,31.301297,29.955016,30.05642371,29.98919037
2001,JAN,1,37,55,33.042412,32.07972,32.24386944,32.20847357
2001,JAN,1,37,57,31.665881,29.965348,30.05746288,30.06028541
2001,JAN,1,37,59,31.462366,31.258207,31.18202643,31.16669962
2001,JAN,1,37,61,32.791586,32.535318,32.41542445,32.36313281
2001,JAN,1,37,63,32.065332,31.447472,31.4603213,31.4734033
2001,JAN,1,37,65,31.589592,31.3485105,31.30737464,31.29377966
2001,JAN,1,37,67,30.267461,29.473244,29.53681912,29.56758047
2001,JAN,1,37,69,32.853177,32.4399705,32.39398008,32.34389181
2001,JAN,1,37,71,32.615001,30.675017,30.79984991,30.78236827
2001,JAN,1,37,73,30.391143,30.27896,30.31351967,30.31971349
2001,JAN,1,37,75,33.626827,32.65164,32.63521267,32.5286236
2001,JAN,1,37,77,32.358353,32.133068,32.15355338,32.16944789
2001,JAN,1,37,79,31.700414,31.205923,31.213659,31.23095569
2001,JAN,1,37,81,30.73046,28.932047,29.05030939,29.10564342
2001,JAN,1,37,83,32.223412,30.9301605,31.10506608,31.14216274
2001,JAN,1,37,85,32.887285,32.030509,32.07190304,32.10683511
2001,JAN,1,37,87,39.309451,38.620561,38.57075575,38.59331897
2001,JAN,1,37,89,37.948513,35.771253,35.88068015,35.76677503
2001,JAN,1,37,91,31.165715,30.927852,30.9079764,30.85199756
2001,JAN,1,37,93,33.100868,32.899249,32.86632578,32.86028045
2001,JAN,1,37,95,32.64338,32.64338,32.64338,32.64338
2001,JAN,1,37,97,33.687674,32.5595265,32.52682523,32.49456433
2001,JAN,1,37,99,39.068553,38.405285,38.28407522,38.27852792
2001,JAN,1,37,101,31.384633,30.649369,30.69460852,30.69155553
2001,JAN,1,37,103,33.314004,32.649607,32.74682033,32.77593679
2001,JAN,1,37,105,32.575529,32.27287,32.29578215,32.30865484
2001,JAN,1,37,107,31.898946,31.578592,31.54646153,31.54472498
2001,JAN,1,37,109,33.305641,32.868065,32.77887822,32.80873421
2001,JAN,1,37,111,35.57301,34.808411,34.9308568,34.89197036
2001,JAN,1,37,113,37.270611,36.400414,36.40080544,36.26922774
2001,JAN,1,37,115,36.303974,35.9290825,35.84759617,35.96940256
2001,JAN,1,37,117,32.34556,32.1043225,32.09068567,32.10551712
2001,JAN,1,37,119,31.922327,29.483799,29.62079531,29.70071011
2001,JAN,1,37,121,35.487064,35.276192,34.95290525,35.10950782
2001,JAN,1,37,123,33.309557,33.0781985,33.08127517,33.02571679
2001,JAN,1,37,125,33.350797,32.948447,32.91042311,32.8983309
2001,JAN,1,37,127,32.647167,31.593974,31.68834128,31.69240968
2001,JAN,1,37,129,33.129321,31.947054,32.02491568,32.0356847
2001,JAN,1,37,131,31.565552,31.01599,30.9625276,30.82328657
2001,JAN,1,37,133,33.95492,33.092911,33.13081068,33.11286718
2001,JAN,1,37,135,32.217514,31.7583845,31.76317457,31.76204016
2001,JAN,1,37,137,33.430163,33.1989195,33.22098925,33.22577686
2001,JAN,1,37,139,30.801564,30.687254,30.6363803,30.66022459
2001,JAN,1,37,141,33.685286,32.822267,32.88598033,32.86589414
2001,JAN,1,37,143,31.538068,31.353841,31.26612833,31.16467885
2001,JAN,1,37,145,32.413653,32.065683,32.06698471,32.05826251
2001,JAN,1,37,147,32.081869,31.7343375,31.71762734,31.7078812
2001,JAN,1,37,149,34.164653,33.466383,33.32592171,33.33155747
2001,JAN,1,37,151,31.983234,30.44562,30.34323029,30.42703666
2001,JAN,1,37,153,33.338747,32.895364,32.966176,32.96498677
2001,JAN,1,37,155,32.633387,32.296201,32.27103335,32.2943547
2001,JAN,1,37,157,31.638775,31.200182,31.07343257,31.02537777
