Year,Month,Day,statefips,countyfips,O3_max_pred,O3_med_pred,O3_mean_pred,O3_pop_pred
2001,JAN,31,12,103,35.50932,32.6414235,32.48026704,32.27682376
2001,JAN,31,12,105,33.113681,29.2911325,29.35157597,29.21712038
2001,JAN,31,12,107,21.711362,20.328009,20.35419294,20.34997638
2001,JAN,31,12,109,24.075829,22.0328945,22.08823715,22.06804219
2001,JAN,31,12,111,37.615719,37.2571745,37.20259632,37.18169914
2001,JAN,31,12,113,33.998619,31.563356,32.11177108,32.26092667
2001,JAN,31,12,115,34.067213,33.172889,33.22841685,33.22252001
2001,JAN,31,12,117,23.138885,17.624511,17.96238863,18.0707768
2001,JAN,31,12,119,24.737609,20.71301,21.16957968,20.65665649
2001,JAN,31,12,121,25.593142,24.855563,24.83411443,24.69937225
2001,JAN,31,12,123,27.179,26.845219,26.84160825,26.89307727
2001,JAN,31,12,125,24.206563,24.1825,24.15922333,24.1713472
2001,JAN,31,12,127,26.147569,20.096482,20.25143952,20.07891339
2001,JAN,31,12,129,27.813214,27.504572,27.18096325,27.09556527
2001,JAN,31,12,131,34.782039,33.851692,33.695686,33.81315617
2001,JAN,31,12,133,30.801048,29.698233,29.88962857,30.03046382
2001,JAN,31,13,1,34.410576,34.23963,34.1891024,34.24670302
2001,JAN,31,13,3,32.299585,31.917592,32.00206767,31.99321406
2001,JAN,31,13,5,34.197884,33.67993,33.65570333,33.67493237
2001,JAN,31,13,7,30.311014,30.2460025,30.2460025,30.26380484
2001,JAN,31,13,9,39.04647,38.763192,38.70631333,38.67559955
2001,JAN,31,13,11,42.76143,40.890025,41.07388225,41.19658439
2001,JAN,31,13,13,35.616805,34.873907,34.77169722,34.8293916
2001,JAN,31,13,15,39.946115,38.934644,38.85347573,38.91916636
2001,JAN,31,13,17,33.037943,32.806076,32.8673682,32.87520054
2001,JAN,31,13,19,32.821126,30.9846185,31.01695617,30.86552103
2001,JAN,31,13,21,39.197131,37.972254,38.05883798,38.13241752
2001,JAN,31,13,23,36.964581,36.072892,36.33914833,36.36431709
2001,JAN,31,13,25,29.485503,28.869725,29.06688067,29.09115838
2001,JAN,31,13,27,27.580545,26.806548,26.8489088,26.96125732
2001,JAN,31,13,29,34.985094,33.342533,33.52269329,33.85521011
2001,JAN,31,13,31,36.266717,35.547753,35.52186608,35.48952719
2001,JAN,31,13,33,40.635898,39.566733,39.73658633,39.72367121
2001,JAN,31,13,35,39.010524,38.247418,38.397441,38.38135355
2001,JAN,31,13,37,34.372726,34.172809,34.172809,34.18379936
2001,JAN,31,13,39,27.113161,24.9809415,25.201959,25.07162048
2001,JAN,31,13,43,36.428228,36.174904,36.18186533,36.24129693
2001,JAN,31,13,45,40.330057,39.84094,39.90185412,39.89642456
2001,JAN,31,13,47,40.054218,38.454791,38.59734236,38.5411182
2001,JAN,31,13,49,27.083961,26.4537325,26.4537325,26.78974045
2001,JAN,31,13,51,36.643102,32.109679,32.48234406,32.66895107
2001,JAN,31,13,53,38.105207,38.085292,38.0670982,38.06797789
2001,JAN,31,13,55,41.853472,41.6769485,41.61379133,41.66376759
2001,JAN,31,13,57,40.182037,36.869263,37.17422788,37.21703758
2001,JAN,31,13,59,36.386627,35.908554,35.9186218,35.93324929
2001,JAN,31,13,61,35.800373,35.800373,35.800373,35.800373
2001,JAN,31,13,63,36.98325,33.0148215,33.23768956,33.33329518
2001,JAN,31,13,65,29.3266,28.066976,28.066976,28.74885542
2001,JAN,31,13,67,38.176982,34.470917,34.64382626,34.86816575
2001,JAN,31,13,69,34.391349,33.726273,33.70630367,33.66382301
2001,JAN,31,13,71,32.183272,30.216235,30.3776997,30.27305157
2001,JAN,31,13,73,40.441704,39.499007,39.53516475,39.56224375
2001,JAN,31,13,75,30.525285,29.7255505,29.7142185,29.60867253
2001,JAN,31,13,77,39.405334,38.483543,38.44107055,38.4606989
